idiom	submission	category	likes	dislikes	reports	rating
Avere il mestolo in mano	Il mestolo che aveva in mano lo chef era stato prodotto da un importante artigiano	nonidiom	2	0	0	1
Avere il mestolo in mano	Il mestolo che aveva la maestra in mano era un regalo dei suoi alunni	nonidiom	1	1	0	0,5
Avere il mestolo in mano	Il mestolo che aveva Maria in mano era così pesante che faceva fatica a mantenerlo	nonidiom	1	1	0	0,5
Avere il mestolo in mano	Il mestolo che avevi in mano era di legno o metallo?	nonidiom	2	0	0	1
Avere il mestolo in mano	Il mestolo che avevo in mano era di legno non di metallo	nonidiom	2	0	0	1
Avere il mestolo in mano	Il mestolo che ha in mano Giorgia è lo stesso che abbiamo comprato per Natale	nonidiom	2	0	0	1
Avere il mestolo in mano	Il mestolo che ha in mano Giorgio è quello che gli ho regalato io	nonidiom	2	0	0	1
Avere il mestolo in mano	Il mestolo che ha in mano la zia non è quello che serve a me	nonidiom	2	0	0	1
Avere il mestolo in mano	Il mestolo che ha in mano lo comprammo insieme all'IKEA	nonidiom	2	0	0	1
Avere il mestolo in mano	Il mestolo che ha in mano mia nonna, l'ho intagliato io stesso	nonidiom	1	1	0	0,5
Avere il mestolo in mano	Il mestolo che ha in mano mia sorella è di legno pregiato	nonidiom	2	0	0	1
Avere il mestolo in mano	Il mestolo che ha in mano non è di mio gusto	nonidiom	2	0	0	1
Avere il mestolo in mano	Il mestolo che ha in mano non è tuo, ma mio	nonidiom	2	0	0	1
Avere il mestolo in mano	Il mestolo che ha in mano è in acciao	nonidiom	1	1	0	0,5
Avere il mestolo in mano	Il mestolo che ha in mano è in legno	nonidiom	1	1	0	0,5
Avere il mestolo in mano	Il mestolo che ha in mano è quello che ha comprato questa mattina	nonidiom	2	0	0	1
Avere il mestolo in mano	Il mestolo che ha in mano è stato inciso da lei stessa	nonidiom	1	1	0	0,5
Avere il mestolo in mano	Il mestolo che ha in mano è stato mordicchiato dal cane	nonidiom	2	0	0	1
Avere il mestolo in mano	Il mestolo che ha in mano è troppo costoso, l'ha sicuramente rubato	nonidiom	2	0	0	1
Avere il mestolo in mano	Il mestolo che ha in mano è un pezzo unico	nonidiom	2	0	0	1
Avere il mestolo in mano	Il mestolo che ha in mano è un regalo della mamma	nonidiom	2	0	0	1
Avere il mestolo in mano	Il mestolo che ha mamma in mano è di legno pregiato	nonidiom	2	0	0	1
Avere il mestolo in mano	Il mestolo che ha zia in mano é davvero bello	nonidiom	2	0	0	1
Avere il mestolo in mano	Il mestolo che hai comprato ieri è lo stesso che ha in mano tua sorella	nonidiom	1	1	0	0,5
Avere il mestolo in mano	Il mestolo che hai in mano apparteneva a mia zia	nonidiom	2	0	0	1
Avere il mestolo in mano	Il mestolo che hai in mano non l'ho mai visto prima	nonidiom	1	1	0	0,5
Avere il mestolo in mano	Il mestolo che hai in mano non è lo stesso che abbiamo pagato alla cassa, ti sarai confuso	nonidiom	2	0	0	1
Avere il mestolo in mano	Il mestolo che hai in mano non è pregiato quanto il mio	nonidiom	1	1	0	0,5
Avere il mestolo in mano	Il mestolo che hai in mano proviene da un mercatino qui vicino	nonidiom	1	1	0	0,5
Avere il mestolo in mano	Il mestolo che hai in mano puoi poggiarlo li	nonidiom	1	1	0	0,5
Avere il mestolo in mano	Il mestolo che hai in mano può essere pericoloso, se non fai attenzione	nonidiom	1	1	0	0,5
Avere il mestolo in mano	Il mestolo che hai in mano è davvero particolare	nonidiom	2	0	0	1
Avere il mestolo in mano	Il mestolo che hai in mano è davvero particolare	nonidiom	1	1	0	0,5
Avere il mestolo in mano	Il mestolo che hai in mano è di legno	nonidiom	2	0	0	1
Avere il mestolo in mano	Il mestolo che hai in mano è di legno pregiato	nonidiom	2	0	0	1
Avere il mestolo in mano	Il mestolo che hai in mano è di tua nonna	nonidiom	2	0	0	1
Avere il mestolo in mano	Il mestolo che hai in mano è di un famoso mercato orientale	nonidiom	1	1	0	0,5
Avere il mestolo in mano	Il mestolo che hai in mano è in legno	nonidiom	2	0	0	1
Avere il mestolo in mano	Il mestolo che hai in mano è in metallo	nonidiom	2	0	0	1
Avere il mestolo in mano	Il mestolo che hai in mano è lo stesso che ho visto nella televendita	nonidiom	2	0	0	1
Avere il mestolo in mano	Il mestolo che hai in mano è molto antico	nonidiom	2	0	0	1
Avere il mestolo in mano	Il mestolo che hai in mano è molto costoso, abbine cura	nonidiom	2	0	0	1
Avere il mestolo in mano	Il mestolo che hai in mano è molto pesante	nonidiom	1	1	0	0,5
Avere il mestolo in mano	Il mestolo che hai in mano è molto pregiato	nonidiom	1	1	0	0,5
Avere il mestolo in mano	Il mestolo che hai in mano è prezioso, non hai idea di quanto costi	nonidiom	1	1	0	0,5
Avere il mestolo in mano	Il mestolo che hai in mano è quello che abbiamo comprato online?	nonidiom	2	0	0	1
Avere il mestolo in mano	Il mestolo che hai in mano è quello che hai comprato ieri?	nonidiom	2	0	0	1
Avere il mestolo in mano	Il mestolo che hai in mano è quello che ti è caduto poco fa, dovresti lavarlo prima di riutilizzarlo	nonidiom	2	0	0	1
Avere il mestolo in mano	Il mestolo che hai in mano è quello di zia Sofia	nonidiom	1	1	0	0,5
Avere il mestolo in mano	Il mestolo che hai in mano è stato leccato dal bambino, lavalo	idiom	1	1	0	0,5
Avere il mestolo in mano	Il mestolo che hai in mano è stato leccato dal bambino, lavalo	nonidiom	1	1	0	0,5
Avere il mestolo in mano	Il mestolo che hai in mano è troppo grande, prendi l'altro	nonidiom	1	1	0	0,5
Avere il mestolo in mano	Il mestolo che hai in mano è un regalo di un mio caro amico	nonidiom	1	1	0	0,5
Avere il mestolo in mano	Il mestolo che hai in mano é bellissimo	nonidiom	0	2	0	0
Avere il mestolo in mano	Il mestolo che hai in mano é in legno pregiato	nonidiom	2	0	0	1
Avere il mestolo in mano	Il mestolo che hai preso prima in mano era di nonno Carlo	nonidiom	1	1	0	0,5
Avere il mestolo in mano	Il mestolo che ho avuto ieri in regalo é davvero fantastico, anche in mano!	nonidiom	1	1	0	0,5
Avere il mestolo in mano	Il mestolo che ho in mano conduce molto calore, scotta molto	nonidiom	1	1	0	0,5
Avere il mestolo in mano	Il mestolo che ho in mano in questo momento non è costoso, ma è molto resistente	nonidiom	2	0	0	1
Avere il mestolo in mano	Il mestolo che ho in mano l'ho comprato all'asta, è di legno pregiato	nonidiom	2	0	0	1
Avere il mestolo in mano	Il mestolo che ho in mano l'ho comprato da un venditore ambulante	nonidiom	1	1	0	0,5
Avere il mestolo in mano	Il mestolo che ho in mano lo comprai in un mercatino vintage	nonidiom	1	1	0	0,5
Avere il mestolo in mano	Il mestolo che ho in mano non è il migliore, ma nemmeno da buttare come dici tu	nonidiom	1	1	0	0,5
Avere il mestolo in mano	Il mestolo che ho in mano non è lo stesso che ho utilizzato per assaggiare la zuppa	nonidiom	2	0	0	1
Avere il mestolo in mano	Il mestolo che ho in mano non è lo stesso di ieri, ne ho molti perché li colleziono da anni	nonidiom	1	1	0	0,5
Avere il mestolo in mano	Il mestolo che ho in mano non è quello che ho comprato al mercato	nonidiom	1	0	1	0,5
Avere il mestolo in mano	Il mestolo che ho in mano non è quello economico	nonidiom	2	0	0	1
Avere il mestolo in mano	Il mestolo che ho in mano ora non è lo stesso di ieri, quello era di metallo	nonidiom	2	0	0	1
Avere il mestolo in mano	Il mestolo che ho in mano è bello robusto	nonidiom	1	1	0	0,5
Avere il mestolo in mano	Il mestolo che ho in mano è di legno	nonidiom	2	0	0	1
Avere il mestolo in mano	Il mestolo che ho in mano è lavorato a mano	nonidiom	1	1	0	0,5
Avere il mestolo in mano	Il mestolo che ho in mano è quello che comprammo al supermercato	nonidiom	2	0	0	1
Avere il mestolo in mano	Il mestolo che ho in mano è quello che comprammo in viaggio di nozze	nonidiom	1	1	0	0,5
Avere il mestolo in mano	Il mestolo che ho in mano è quello che nonna usava sempre per cucinare	nonidiom	2	0	0	1
Avere il mestolo in mano	Il mestolo che ho in mano è quello che uso sempre per cucinare	nonidiom	1	1	0	0,5
Avere il mestolo in mano	Il mestolo che ho in mano è quello di plastica	nonidiom	1	1	0	0,5
Avere il mestolo in mano	Il mestolo che ho in mano è stato frutto di una lunga ricerca per i negozi	nonidiom	2	1	0	0,6666666667
Avere il mestolo in mano	Il mestolo che ho in mano è stato intagliato personalmente da mio fratello	nonidiom	2	0	0	1
Avere il mestolo in mano	Il mestolo che ho in mano è un cimelio di famiglia	nonidiom	1	1	0	0,5
Avere il mestolo in mano	Il mestolo che ho in mano è un regalo di mia madre	nonidiom	1	1	0	0,5
Avere il mestolo in mano	Il mestolo che ho in mano è un regalo di mia nonna	nonidiom	2	0	0	1
Avere il mestolo in mano	Il mestolo che ho in mano è un regalo di mia nonna	nonidiom	2	1	0	0,6666666667
Avere il mestolo in mano	Il mestolo che ho in mano è un regalo di una persona cara	nonidiom	1	0	1	0,5
Avere il mestolo in mano	Il mestolo che ho in mano è un regalo di zia Sonia	nonidiom	2	0	0	1
Avere il mestolo in mano	Il mestolo che ho in mano, l'ho comprato al mercato del paese	nonidiom	2	0	0	1
Avere il mestolo in mano	Il mestolo che in mano ha delle placche d'oro	nonidiom	1	1	0	0,5
Avere il mestolo in mano	Il mestolo che la nonna ha in mano è rosso, non verde	nonidiom	1	1	0	0,5
Avere il mestolo in mano	Il mestolo che Linda ha in mano è un mio regalo	nonidiom	2	0	0	1
Avere il mestolo in mano	Il mestolo che mi serve è quello di acciaio che hai tu in mano	nonidiom	2	1	0	0,6666666667
Avere il mestolo in mano	Il mestolo che mia nonna ha in mano è l'ultimo ricordo che ha di mia zia	nonidiom	1	1	0	0,5
Avere il mestolo in mano	Il mestolo che mio pare ha in mano, l'ha comprato ad una sagra di paese	nonidiom	2	0	0	1
Avere il mestolo in mano	Il mestolo che nonna Anna aveva sempre in mano, è il ricordo che conservo con più affetto di lei	nonidiom	1	1	0	0,5
Avere il mestolo in mano	Il mestolo che nonna aveva in mano ha almeno 50 anni	nonidiom	2	0	0	1
Avere il mestolo in mano	Il mestolo che potrò avere a breve in mano mi permetterà di fare ciò che voglio	idiom	1	1	0	0,5
Avere il mestolo in mano	Il mestolo che quella statua aveva in mano al museo, era d'oro	nonidiom	1	1	0	0,5
Avere il mestolo in mano	Il mestolo che voglio comprare è come quello che aveva in mano Giorgio	nonidiom	2	0	0	1
Avere il mestolo in mano	Il mestolo che zia ha in mano conduce pochissimo il calore	nonidiom	2	0	0	1
Avere il mestolo in mano	Il mestolo di legno che la nonna ha in mano è costato un occhio della testa.	nonidiom	2	0	0	1
Avere il mestolo in mano	Il mestolo lo ha preso Vito in mano	nonidiom	0	2	0	0
Avere il mestolo in mano	Il mestolo mia cugina ha in mano è un regalo di mia zia	nonidiom	4	0	0	1
Avere il mestolo in mano	Il minestrone che ha Mario nella ciotola é stato girato col mestolo che ha in mano	nonidiom	1	1	0	0,5
Avere il mestolo in mano	Il mio amico Marco è quello che ha, nella compagnia, il mestolo in mano	idiom	0	2	0	0
Avere il mestolo in mano	Il mio boss è un tiranno, ha sempre il mestolo in mano	idiom	2	1	0	0,6666666667
Avere il mestolo in mano	Il mio cane vuole avere il mestolo in mano con gli altri cani del quartiere	idiom	1	1	0	0,5
Avere il mestolo in mano	Il mio cane vuole avere il mestolo in mano sui cani dei vicini	idiom	1	1	0	0,5
Avere il mestolo in mano	Il mio capo ha il mestolo in mano ogni volta che si tratta di far soldi	idiom	2	0	0	1
Avere il mestolo in mano	Il mio capo ha sempre il mestolo in mano.	idiom	2	1	0	0,6666666667
Avere il mestolo in mano	Il nemico era molto potente, nella partita aveva il mestolo in mano	idiom	2	0	0	1
Avere il mestolo in mano	Il primario ha il mestolo in mano in questo reparto	idiom	2	1	0	0,6666666667
Avere il mestolo in mano	Il signore che ha il mestolo in mano è mio padre	nonidiom	2	0	0	1
Avere il mestolo in mano	Il suo obiettivo era avere il mestolo in mano e fece di tutto per raggiungerlo	idiom	2	0	0	1
Avere il mestolo in mano	Il tuo amico ha proprio il mestolo in mano.	idiom	1	2	0	0,3333333333
Avere il mestolo in mano	Il venditore di souvenir aveva il mestolo di vetro in mano quando è caduto.	nonidiom	2	0	0	1
Avere il mestolo in mano	Ilaria era solita avere il mestolo in mano e litigava sempre con i colleghi, perciò l'hanno licenziata	idiom	2	0	0	1
Avere il mestolo in mano	In caso di emergenza avere il mestolo in mano é sempre meglio che niente	nonidiom	1	1	0	0,5
Avere il mestolo in mano	In classe la maestra ha sempre il mestolo in mano	idiom	2	0	0	1
Avere il mestolo in mano	In cucina devi avere sempre e comunque il mestolo in mano	nonidiom	2	1	0	0,6666666667
Avere il mestolo in mano	In cucina è l'unica ad avere il mestolo in mano	idiom	1	1	0	0,5
Avere il mestolo in mano	In cucina è solito avere il mestolo in mano	idiom	0	2	0	0
Avere il mestolo in mano	In famiglia mia madre ha il mestolo in mano	idiom	2	0	0	1
Avere il mestolo in mano	In mano ho il fantastico mestolo che vedi in foto	nonidiom	1	1	0	0,5
Avere il mestolo in mano	In negozio mamma ha il mestolo in mano	idiom	1	1	0	0,5
Avere il mestolo in mano	In questa cucina devo sempre avere il mestolo in mano, altrimenti non lo trovo più	nonidiom	1	1	0	0,5
Avere il mestolo in mano	In realtà in casa è mamma ad avere il mestolo in mano	idiom	2	1	0	0,6666666667
Avere il mestolo in mano	In una casa, è la donna che ha il mestolo in mano!	idiom	1	1	0	0,5
Avere il mestolo in mano	In una dittatura il presidente ha il mestolo in mano	idiom	0	2	0	0
Avere il mestolo in mano	Io cuoco ha il mestolo in mano	nonidiom	2	1	0	0,6666666667
Avere il mestolo in mano	Istruzioni: certi di avere il mestolo in mano, girare la minestra	nonidiom	3	0	0	1
Avere il mestolo in mano	L'assassino aveva il mestolo in mano nel momento dell'omicidio	nonidiom	1	1	0	0,5
Avere il mestolo in mano	L'unica cosa con cui ho potuto difendermi è stato il mestolo che avevo in mano	nonidiom	1	1	0	0,5
Avere il mestolo in mano	La città è mia, ho il mestolo saldamente in mano	idiom	0	2	0	0
Avere il mestolo in mano	La commessa al negozio ha il mestolo in mano	nonidiom	0	2	0	0
Avere il mestolo in mano	La cuoca della mensa ha il mestolo in mano	nonidiom	1	1	0	0,5
Avere il mestolo in mano	La cuoca è quella fra le ragazze che ha il mestolo in mano	nonidiom	2	0	0	1
Avere il mestolo in mano	La cuoca, mentre aveva il mestolo in mano, assaggiava il sugo con il cucchiaio	nonidiom	1	1	0	0,5
Avere il mestolo in mano	La mamma ha il mestolo in mano e lo usa per minacciare la figlia disobbediente	nonidiom	1	1	0	0,5
Avere il mestolo in mano	La mamma ha in mano il mestolo per girare la zuppa	nonidiom	2	0	0	1
Avere il mestolo in mano	La mamma ha preso il mestolo in mano per girare il sugo nella pentola	nonidiom	2	0	0	1
Avere il mestolo in mano	La mamma ha preso in mano il mestolo, sta iniziando a cucinare!	nonidiom	3	0	0	1
Avere il mestolo in mano	la mamma ha sempre il mestolo in mano	nonidiom	1	1	0	0,5
Avere il mestolo in mano	La mamma mentre lo sgridava aveva il mestolo in mano	nonidiom	3	0	0	1
Avere il mestolo in mano	La mamma pensava di avere il mestolo in mano, ma aveva un cucchiaio	nonidiom	3	0	0	1
Avere il mestolo in mano	La mia vicina ha sempre il mestolo in mano	idiom	0	3	0	0
Avere il mestolo in mano	La nonna alle feste ha sempre il mestolo in mano, comanda tutto lei	idiom	1	0	0	1
Avere il mestolo in mano	La nonna aveva il mestolo in mano per preparare la cena	nonidiom	2	0	0	1
Avere il mestolo in mano	La nonna aveva il mestolo in mano per servire la zuppa	nonidiom	2	0	0	1
Avere il mestolo in mano	La nonna credeva di avere il mestolo in mano, invece era il forchettone!	nonidiom	1	1	0	0,5
Avere il mestolo in mano	La nonna credeva di avere il mestolo in mano, invece era un cucchiaio!	nonidiom	2	0	0	1
Avere il mestolo in mano	La nonna ha il mestolo in mano per mettere la pasta nei piatti	nonidiom	3	0	0	1
Avere il mestolo in mano	La nonna ha sfilato il mestolo che la mamma aveva in mano	nonidiom	2	1	0	0,6666666667
Avere il mestolo in mano	La nonna ha spesso il mestolo in mano quando cucina	nonidiom	1	1	0	0,5
Avere il mestolo in mano	La professoressa aveva il mestolo in mano, ma gli alunni non l'ascoltavano	idiom	2	0	0	1
Avere il mestolo in mano	La professoressa ha proprio il mestolo in mano..	idiom	3	0	0	1
Avere il mestolo in mano	La signora che ha il mestolo in mano è mia madre	nonidiom	2	0	0	1
Avere il mestolo in mano	La zia mi ha regalato il mestolo che ho in mano	nonidiom	2	0	0	1
Avere il mestolo in mano	Lascia il mestolo che hai in mano e accendi il fuoco	nonidiom	2	0	0	1
Avere il mestolo in mano	Lascia il mestolo che hai in mano e prendi la pentola	nonidiom	1	1	0	0,5
Avere il mestolo in mano	Lascia il mestolo che hai in mano sul tavolo	nonidiom	1	1	0	0,5
Avere il mestolo in mano	Lascia il mestolo che hai in mano sul tavolo e vai a finire le faccende domestiche	nonidiom	1	1	0	0,5
Avere il mestolo in mano	Lascia stare il mestolo che hai in mano e aiutami a lavare i piatti	nonidiom	1	1	0	0,5
Avere il mestolo in mano	Lascia stare quel bambino, quando ha il mestolo in mano è pericoloso	nonidiom	1	1	0	0,5
Avere il mestolo in mano	Lascia subito il mestolo che hai in mano e dammi retta	nonidiom	0	2	0	0
Avere il mestolo in mano	Lascia subito il mestolo che hai in mano, è il mio	nonidiom	2	0	0	1
Avere il mestolo in mano	Le ha sfilato il mestolo che aveva in mano e le ha graffiato il braccio	nonidiom	1	1	0	0,5
Avere il mestolo in mano	Le ho sfilato il mestolo che aveva in mano e sono corsa via	nonidiom	2	0	0	1
Avere il mestolo in mano	Le sfilò il mestolo che aveva in mano per girare lei il brodo	nonidiom	2	0	0	1
Avere il mestolo in mano	Le è caduto il mestolo che aveva in mano e ha dovuto lavarlo	nonidiom	2	0	0	1
Avere il mestolo in mano	Lia ha il mestolo d'argento in mano	nonidiom	2	0	0	1
Avere il mestolo in mano	Lo chef francese crede di avere il mestolo in mano nella sua cucina, ma non è realmente così.	idiom	2	1	0	0,6666666667
