idiom	submission	category	likes	dislikes	reports	rating
Mettere dentro	Vai a mettere i semi dentro al terriccio, è ora di coltivare!	nonidiom	2	1	0	0,6666666667
Mettere dentro	Vai a mettere le valigie dentro il cofano, si parte!	nonidiom	2	0	0	1
Mettere dentro	Vai e metti i soldi dentro il distributore che voglio un caffè	nonidiom	1	2	0	0,3333333333
Mettere dentro	Vi metterò tutti dentro il mio sacco	nonidiom	2	1	0	0,6666666667
Mettere dentro	Vorrei mettere delle telecamere dentro casa	nonidiom	3	0	0	1
Mettere dentro	Vuoi che te lo metta dentro?	nonidiom	1	3	0	0,25
Mettere dentro	È inutile che metti dentro di te i tuoi sentimenti e non ne parli	idiom	1	2	0	0,3333333333
Mettere dentro	È ora che io metta dentro una scatola i propri ricordi	nonidiom	4	0	0	1
Mettere dentro	È stato messo dentro ingiustamente	idiom	1	1	0	0,5
Mettere dentro	È stato messo dentro per reati gravi	idiom	1	1	0	0,5
